name,pressure_Pa_from_file2,propylene_Henry_from_file2,|Qst(propylene)|_from_file2,N2_1,N2_4,N2_18,N2_75,N2_316,N2_1334,N2_5623,N2_23714,N2_100000,Ar_0.001,Ar_0.01,Ar_0.1,Ar_1.0,Ar_10.0,Ar_100.0,Ar_1000.0,Ar_2000.0,Ar_4000.0,Ar_6000.0,Ar_8000.0,Ar_10000.0,Ar_12000.0,Ar_14000.0,Ar_16000.0,Ar_18000.0,Ar_20000.0,Ar_24000.0,Ar_28000.0,Ar_30000.0,Ar_32000.0,Ar_36000.0,Ar_40000.0,Ar_50000.0,Ar_60000.0,Ar_70000.0,Ar_80000.0,Ar_90000.0,Ar_100000.0,pld,lcd,surface_area_m2cm3,surface_area_m2g,void_fraction
XAHPUT_clean-(id_184414),4000000,3.49E-05,9.736004017,1.53093,5.91609,26.1464,101.68,302.399,573.873,902.865,1392.24,3316.83,0.000359204,0.00251443,0.0373572,0.321128,3.13441,32.7623,315.881,494.705,695.507,821.032,948.712,1020.01,1100.85,1178.19,1231.66,1307.92,1371.81,1498.5,1582.82,1647.15,1695.99,1869.06,3840.21,3879.59,3918.37,3966.83,3973.26,3971.23,3951.69,20.5859,21.8281,1104.09,6179.32,0.9154
XAHQAA_clean-(id_184416),4000000,3.42E-05,9.422750141,1.27969,5.19182,22.3204,89.7915,278.793,557.91,924.27,1490.57,3505.73,0,0.00225961,0.0289983,0.280568,2.78647,27.0863,280.662,475.895,681.087,839.796,946.972,1053.79,1140.59,1228.68,1294.59,1369.36,1434.12,1545.46,1665.25,1724.5,1794.29,1946.87,2093.65,4102.43,4151.32,4156.99,4219.97,4215.76,4200.47,21.6072,23.0353,1040.62,6105.88,0.9292
XAWVUN_clean-(id_184532),4000000,9.18E-05,15.11309114,9.62887,32.5513,97.9832,210.965,594.891,972.984,1060.03,1108.5,1140.21,0.00131237,0.0144361,0.137537,1.35778,12.8703,92.8295,1024.83,1149.78,1203.63,1234.55,1248.14,1253.79,1266.61,1267.4,1276.01,1286.96,1289.64,1294.81,1299.2,1314.75,1302.85,1309.96,1321.27,1329.81,1332.15,1333.35,1335.2,1358.41,1351.5,9.22291,10.7871,2191.63,4721.18,0.8104
XEBHOC_clean-(id_184541),4000000,0.00010332,15.73421273,10.737,37.2973,113.776,239.327,610.677,962.241,1036.5,1096.28,1128.04,0.0010499,0.0160109,0.153285,1.45161,14.3991,115.653,1012.54,1158.8,1228.62,1256.82,1282.73,1293.23,1296.96,1305.95,1319.93,1319.77,1322.55,1330.57,1335.67,1342.37,1340,1351.68,1347.98,1358.24,1359.95,1367.56,1364.86,1368.33,1378.78,9.91355,12.082,2182.46,4692.86,0.813
XEJXAN_clean-(id_184575),4000000,0.00800459,47.10574444,81.3923,82.7022,82.9711,83.3676,83.3676,83.3676,83.3676,83.3676,83.3676,82.3502,83.2838,83.3604,83.3676,83.3676,83.3676,83.3676,83.3676,83.3676,83.3676,83.3676,83.3676,83.3676,83.3676,83.3676,83.3676,83.3676,83.3676,83.3676,83.3676,83.3676,83.3676,83.3676,83.3676,83.3676,83.3676,83.3676,83.3676,83.3676,3.60567,4.27901,491.894,311.588,0.4078
XIGWUF_clean-(id_184637),4000000,1.10E-05,7.064678603,0.0176457,0.0705829,0.288416,1.29443,5.48092,26.1721,698.889,808.051,882.229,0,0,0.00091271,0.00649038,0.0645996,0.642649,6.84066,13.9638,31.0605,52.6183,85.7591,802.553,845.619,869.52,896.454,907.599,920.122,948.824,962.505,974.661,979.88,991.19,1001.69,1020.67,1033.58,1051.59,1057.91,1060.29,1058.39,4.99162,7.07949,3315.96,6931.17,0.7822
XISLAM_clean-(id_184677),4000000,29.7101,63.46888476,78.8616,80.9938,84.4094,86.1332,87.1877,88.1423,88.9777,88.9777,88.9777,81.7894,88.0885,88.5798,88.9777,88.9777,88.9777,88.9777,88.9777,88.9777,88.9777,88.9777,88.9777,88.9777,88.9777,88.9777,88.9777,88.9777,88.9777,88.9777,88.9777,88.9777,88.9777,88.9777,88.9777,88.9777,89.0016,88.9777,88.9783,88.9777,3.64065,4.34393,692.959,357.901,0.4122
XOVPUU_clean-(id_184772),4000000,6.17E-05,12.69434617,2.47214,9.70126,42.4422,144.612,465.899,1134.46,1293.43,1360.96,1397.43,0.000228437,0.00479718,0.0422608,0.440426,4.68341,45.0439,590.148,1401.93,1490.28,1516.91,1537.24,1554.76,1565.59,1573.75,1570.26,1574.49,1583.61,1582.49,1599.18,1604.38,1605,1617.01,1616.71,1632.27,1630.91,1635.43,1643.2,1656.08,1643.48,9.77333,11.455,2012.2,4968.9,0.8444
XOVQEF_SL-(id_185813),4000000,7.96E-05,14.49387888,9.612280144,26.41188539,96.24585615,286.4163531,598.426512,1004.962877,1143.775979,1198.502267,1220.064243,0.00171342,0.0130843,0.157012,1.64348,12.5284,104.186,744.571,1193.02,1299.45,1327.26,1343.38,1366.03,1386.43,1384.4,1387.65,1404,1405.33,1415.56,1413.29,1423.87,1421.64,1422.7,1427.75,1448.08,1445.24,1455.38,1460.93,1459.19,1471.13,11.4264,13.738,2002.7,4618.32,0.8224
XUKYEI_neutral-(id_184829),4000000,2.67E-05,9.173468854,1.60056,6.21262,28.2971,108.266,277.439,667.493,1742.95,1904.56,2000.54,0.00035177,0.00316593,0.0388706,0.380088,3.77045,39.3847,298.446,538.751,872.951,2065.96,2119.5,2147.42,2183.05,2193.91,2204.69,2210.73,2225.75,2239.13,2252.13,2260.08,2260.96,2270.82,2290.83,2304.25,2319.63,2323.85,2324.72,2341.4,2337.36,10.7585,13.1723,1805.38,6285.97,0.8682
XUWSUD_clean-(id_185058),4000000,0.0727039,46.54532788,71.23977675,71.24505416,71.24505416,71.24505416,71.24505416,71.24505416,71.24505416,71.24518609,71.24505416,6.98614,55.0237,69.8645,71.1044,71.223,71.245,71.2448,71.2451,71.2451,71.3672,71.2451,71.2451,71.2452,71.3274,71.2454,71.4066,71.33,71.2451,71.2454,71.3003,71.2482,71.8391,71.2452,71.334,71.2903,71.4221,71.9732,72.5513,71.8743,3.78091,4.4926,718.007,334.605,0.4438
XUWTAK_clean-(id_185502),4000000,0.0715101,46.93099713,71.23951287,71.24505416,71.24505416,71.24505416,71.24505416,71.24505416,71.24505416,71.24505416,71.24505416,10.2942,59.4954,70.1336,71.1364,71.2305,71.245,71.2451,71.2451,71.2451,71.2635,71.2453,71.2982,71.2874,71.2752,71.2591,71.3048,71.2519,71.2453,71.2485,71.6457,71.2643,71.2452,71.2452,71.441,71.2851,71.3981,71.3127,71.4952,71.521,3.75356,4.40667,723.721,332.819,0.4382
YEGKIG_clean-(id_185350),4000000,1.49E+18,169.3415386,48.74152832,47.74680326,49.07310333,49.44110741,49.40467837,48.74152832,47.74680326,50.73097844,48.9779192,53.3836,53.3836,53.3836,53.3836,53.3836,53.3836,53.3836,53.3836,53.3836,53.619,53.7152,53.7152,53.7152,53.7152,53.9409,54.0467,54.0467,54.0467,54.0467,54.0467,54.0467,54.0467,54.0467,54.0467,54.0467,54.0467,54.0467,54.0467,54.0467,3.57012,4.90062,619.506,119.676,0.3362
YEQRIV_clean-(id_184933),4000000,7.06E-06,9.280509556,0.024345718,0.091356697,0.439669208,1.897037663,8.810016467,53.37376939,453.6402801,526.3467194,564.3937742,0,0,0.00036157,0.0106061,0.0899104,0.878013,9.58161,21.3472,55.1346,456.469,513.227,546.852,567.736,581.119,595.025,602.894,608.049,621.576,634.098,643.576,645.489,651.967,656.835,671.535,694.224,697.357,703.775,700.922,697.469,4.79932,5.99633,3172.25,4273.71,0.734
YOCNIP_clean-(id_185652),4000000,0.390158,48.50632866,62.3579661,62.47076054,61.92639727,62.47076054,62.43379868,62.47076054,62.47076054,62.4713679,62.47076054,61.7312,62.4678,62.4205,62.4708,62.4733,62.4708,62.4708,62.4933,63.8049,63.1379,63.0752,63.7723,64.1893,65.208,66.3304,68.3274,66.7212,65.3579,64.3065,65.0737,66.3756,68.6347,68.2413,68.5904,68.9781,69.1332,69.1472,69.4688,68.3276,4.07873,6.24098,313.41,180.326,0.3778
YODWOF_clean-(id_185180),4000000,8.96E-05,14.32189529,3.053915606,12.44737013,52.33165671,172.6172726,405.3306811,661.3718087,863.8327012,1506.57992,1597.198278,0.000826053,0.00516283,0.0487371,0.517315,5.17997,53.3634,478.461,680.281,852.059,937.952,1017.03,1099.91,1157.75,1270.11,1782.43,1804.61,1817.17,1832.5,1847.82,1858.9,1865.97,1887.25,1884.11,1911.45,1914.14,1927.79,1939.18,1933.25,1945.7,14.6374,21.6034,1695.85,4785.8,0.8718
YODWUL_clean-(id_185452),4000000,0.000153291,17.75856138,13.59604057,37.14753932,85.17602956,264.3090026,431.3363591,591.8440813,846.9999525,1239.906215,1285.66954,0.00135988,0.0161242,0.216415,1.96541,16.9295,96.2767,526.365,628.172,731.752,817.565,923.361,1120.14,1229.58,1394.29,1416.3,1425.71,1438.63,1449.39,1459.16,1470.56,1471.01,1470.4,1484.41,1490.06,1500.68,1510.99,1517.46,1519.78,1527.51,11.5336,23.4936,1906.84,4491.91,0.849
YUGZIK_clean-(id_184963),4000000,0.000111061,16.05187566,36.06576969,88.14817994,192.1828224,366.9630907,625.7294411,987.1797653,1062.145852,1104.329991,1142.033124,0.00720054,0.0641416,0.646911,6.44647,46.1326,206.67,1067.52,1189.1,1246.24,1275.82,1289.48,1297.72,1309.17,1324.02,1334.22,1328.06,1330.61,1337.53,1348.87,1354.17,1358.81,1357.51,1360.33,1374.92,1379.51,1378.86,1385.99,1388.28,1391.82,8.94015,11.9106,2210.67,4926.21,0.8084
YUSWEP_manual-(id_185436),4000000,0.000171382,18.76395972,65.660732,124.0350693,221.2262355,351.4696738,500.4893304,766.7928822,952.569001,1143.803663,1331.297265,0.0132313,0.144293,1.32793,11.9457,85.9917,275.129,626.94,826.319,982.817,1065.12,1137.23,1223.07,1248.29,1273.22,1290.34,1305.12,1326.28,1357.53,1395.5,1410.84,1536.21,1543.1,1549.3,1565.39,1567.56,1580.12,1587.32,1591.2,1590.44,13.0059,37.3405,1712.88,4240.94,0.8324
YUZCON_clean-(id_185691),4000000,1.30E-05,14.62352316,0.270669219,1.082037159,4.606302708,15.52167407,34.61891993,52.80359276,98.35451701,355.9909309,379.5515,3.20E-05,0.000703702,0.00674914,0.0625335,0.613532,5.56033,32.0751,43.9285,56.9721,67.5268,77.6464,89.4296,102.951,389.633,395.7,403.303,404.692,410.093,415.697,418.719,419.519,422.317,424.814,431.382,435.298,437.779,441.723,439.879,439.82,8.91717,12.8548,1841.47,1489.6,0.7372
YUZPEQ_clean-(id_185303),4000000,0.000335154,23.41741512,34.14384824,73.87702371,149.9869196,232.5233693,635.5303744,848.6534688,993.6756487,1106.247385,1142.551352,0.0676141,0.593752,4.95181,18.7539,46.8177,167.466,833.191,967.562,1079.42,1137.04,1239.34,1270.32,1286.07,1291.62,1298.64,1303.53,1308.22,1318.32,1324.77,1327.46,1329.99,1327.72,1334.55,1343.48,1346.03,1352.32,1362.18,1357.01,1358.53,9.22584,21.4982,2093.84,4487.44,0.8266
YUZPIU_clean-(id_185267),4000000,0.000368241,24.7354212,34.42820536,69.90932727,136.0652953,211.6758621,480.3476539,937.7089173,1091.640404,1307.806331,1348.134589,0.0960524,0.906475,6.13058,18.9885,46.7032,154.346,582.192,1039.56,1168.11,1222.87,1275.71,1328.21,1434.62,1488.68,1507.13,1513.33,1517.12,1538.14,1545.13,1546.68,1545.21,1558.6,1563.07,1574.21,1591.38,1595.36,1602.22,1600.42,1600.05,10.2733,24.2826,1930.72,4760.85,0.8426
ZARLEL_clean-(id_184982),4000000,4.58E-05,13.64812628,6.435500277,23.10781036,88.21153955,182.6850846,291.4151211,482.2378054,888.5266835,949.4585183,978.0444461,0.00123374,0.0131085,0.130083,1.28409,12.5256,98.0514,322.024,445.821,875.051,1033.08,1065.26,1080.45,1090.03,1102.16,1105.31,1118.81,1126.39,1130.4,1140.91,1147.35,1150.57,1155.95,1161.45,1164.44,1182.47,1185,1185.1,1187.14,1191.49,13.2845,14.4312,1518.29,3074.04,0.7906
ZELROZ_manual-(id_185343),4000000,4.41E-05,13.29557002,1.466250462,6.219701286,22.20063637,67.24883448,177.7593971,482.0249715,1367.295446,1506.292916,1566.948232,0,0.00375524,0.032773,0.32039,3.18205,27.9127,197.606,396.79,695.54,1557.14,1646.14,1678.01,1698.25,1711.91,1727.81,1732.76,1751.7,1754.63,1774.32,1779.15,1781.16,1787.24,1800.92,1813.41,1839.75,1840.66,1846.46,1854.31,1840.26,11.0684,16.9089,1789.5,4944.29,0.8714
ZILBUT_clean-(id_185505),4000000,0.000128557,16.9316391,8.418565536,32.12670169,121.767876,260.5526422,458.6535514,988.8569101,1259.021493,1337.71712,1380.4813,0.00156858,0.0127055,0.137408,1.34223,13.6137,127.834,567.981,1077.08,1435.64,1490.32,1516.88,1526.17,1545.76,1553.7,1561.7,1574.09,1582.2,1590.16,1600.3,1606.12,1597.15,1610.37,1614.13,1640.61,1626.77,1652.74,1648.09,1654.08,1649.51,10.4071,15.8018,1981.84,5065.43,0.8422
ZUQBUK_clean-(id_185156),4000000,0.0175213,33.92806126,320.5564445,327.2053898,324.921779,333.6411215,333.6565163,337.6886698,338.8729505,340.8692454,337.4225716,130.839,321.362,342.664,344.421,344.567,344.588,344.588,344.588,344.588,344.588,344.596,344.588,344.588,344.652,344.68,344.588,344.72,344.588,345.059,344.625,344.813,344.622,344.817,344.68,344.588,344.588,344.821,344.588,344.705,3.87772,6.60273,2004.83,2031.09,0.58
